gene_name	Ensemble_id
RPF2	ENSG00000197498
MYO5A	ENSG00000197535
C5orf56	ENSG00000197536
ATG7	ENSG00000197548
RAB40C	ENSG00000197562
HHLA3	ENSG00000197568
TOPORS	ENSG00000197579
ENTPD6	ENSG00000197586
FAR1	ENSG00000197601
CDC42SE1	ENSG00000197622
ZNF433	ENSG00000197647
SPTAN1	ENSG00000197694
NMB	ENSG00000197696
PARVA	ENSG00000197702
RPE	ENSG00000197713
ZNF460	ENSG00000197714
PHF2	ENSG00000197724
RPS26	ENSG00000197728
PSAP	ENSG00000197746
RPL37A	ENSG00000197756
KLHDC1	ENSG00000197776
FAM118B	ENSG00000197798
SLC9A8	ENSG00000197818
ZNF181	ENSG00000197841
FAM212B	ENSG00000197852
ZNF44	ENSG00000197857
GPAA1	ENSG00000197858
SGTB	ENSG00000197860
FAM49A	ENSG00000197872
NKIRAS1	ENSG00000197885
ADH5	ENSG00000197894
SPG7	ENSG00000197912
C2orf27A	ENSG00000197927
S100A6	ENSG00000197956
RPL12	ENSG00000197958
DNM3	ENSG00000197959
ZNF121	ENSG00000197961
MPZL1	ENSG00000197965
MBP	ENSG00000197971
C1orf122	ENSG00000197982
SNHG12	ENSG00000197989
NOL8	ENSG00000198000
MRPL42	ENSG00000198015
ZNF335	ENSG00000198026
RPS4X	ENSG00000198034
ZNF84	ENSG00000198040
MAK16	ENSG00000198042
SIRPA	ENSG00000198053
PRIM1	ENSG00000198056
MARCH5	ENSG00000198060
SULT1C4	ENSG00000198075
ZNF649	ENSG00000198093
ZNF248	ENSG00000198105
HIBCH	ENSG00000198130
ZNF544	ENSG00000198131
ZNF770	ENSG00000198146
ZNF876P	ENSG00000198155
HMGN5	ENSG00000198157
MIER1	ENSG00000198160
ZNF251	ENSG00000198169
DDRGK1	ENSG00000198171
TFDP1	ENSG00000198176
ZNF334	ENSG00000198185
HSD17B11	ENSG00000198189
QRICH1	ENSG00000198218
DDX42	ENSG00000198231
RPL23A	ENSG00000198242
SLC29A3	ENSG00000198246
STYX	ENSG00000198252
UBL5	ENSG00000198258
HELZ	ENSG00000198265
TMEM116	ENSG00000198270
UCKL1	ENSG00000198276
ZNF485	ENSG00000198298
SDAD1	ENSG00000198301
ZKSCAN8	ENSG00000198315
ASNA1	ENSG00000198356
ASPH	ENSG00000198363
SPRED2	ENSG00000198369
WWP2	ENSG00000198373
UVRAG	ENSG00000198382
ZNF26	ENSG00000198393
ITSN2	ENSG00000198399
MGEA5	ENSG00000198408
FAM115A	ENSG00000198420
TXNRD1	ENSG00000198431
ZNF583	ENSG00000198440
ZNF568	ENSG00000198453
TPM2	ENSG00000198467
SH3BGRL2	ENSG00000198478
YTHDF2	ENSG00000198492
NBR2	ENSG00000198496
TMA16	ENSG00000198498
ATL1	ENSG00000198513
ZNF43	ENSG00000198521
GPN1	ENSG00000198522
ZNF511	ENSG00000198546
ZNF627	ENSG00000198551
ZNF789	ENSG00000198556
DDX39B	ENSG00000198563
ARC	ENSG00000198576
TLK1	ENSG00000198586
COPS8	ENSG00000198612
MDM4	ENSG00000198625
KLHL9	ENSG00000198642
NCOA6	ENSG00000198646
C6orf89	ENSG00000198663
CALM1	ENSG00000198668
FAM19A2	ENSG00000198673
TTC37	ENSG00000198677
SLC9A6	ENSG00000198689
FAN1	ENSG00000198690
EIF1AY	ENSG00000198692
IPO9	ENSG00000198700
FAM179B	ENSG00000198718
DLL1	ENSG00000198719
ECI2	ENSG00000198721
CTR9	ENSG00000198730
SMOC1	ENSG00000198732
MSRB1	ENSG00000198736
LRRTM3	ENSG00000198739
ZNF652	ENSG00000198740
GPATCH3	ENSG00000198746
PLXNB3	ENSG00000198753
RPL10A	ENSG00000198755
GLT25D2	ENSG00000198756
ZNF830	ENSG00000198783
CNOT7	ENSG00000198791
TMEM184B	ENSG00000198792
SCAMP5	ENSG00000198794
ZNF521	ENSG00000198795
FAM5B	ENSG00000198797
LRIG2	ENSG00000198799
PNP	ENSG00000198805
FOXJ3	ENSG00000198815
SFT2D1	ENSG00000198818
INPP5F	ENSG00000198825
HMGN2	ENSG00000198830
UBE2J1	ENSG00000198833
OPA1	ENSG00000198836
ZNF277	ENSG00000198839
SELT	ENSG00000198843
TOX	ENSG00000198846
RUSC2	ENSG00000198853
FICD	ENSG00000198855
OSTC	ENSG00000198856
R3HDM4	ENSG00000198858
TSEN15	ENSG00000198860
LTN1	ENSG00000198862
RUNDC1	ENSG00000198863
TYW1	ENSG00000198874
DCAF12	ENSG00000198876
PRMT6	ENSG00000198890
SHISA4	ENSG00000198892
KIAA1737	ENSG00000198894
CAPZA2	ENSG00000198898
TOP1	ENSG00000198900
L1CAM	ENSG00000198910
SREBF2	ENSG00000198911
C1orf174	ENSG00000198912
C9orf114	ENSG00000198917
RPL39	ENSG00000198918
DZIP3	ENSG00000198919
ATG9A	ENSG00000198925
APRT	ENSG00000198931
CCDC167	ENSG00000198937
ZFP2	ENSG00000198939
NAGA	ENSG00000198951
SMG5	ENSG00000198952
KIAA1279	ENSG00000198954
ARMCX6	ENSG00000198960
PJA2	ENSG00000198961
SGMS1	ENSG00000198964
INF2	ENSG00000203485
EFCAB2	ENSG00000203666
COX20	ENSG00000203667
TATDN3	ENSG00000203705
FAM229B	ENSG00000203778
METTL10	ENSG00000203791
PPAPDC1A	ENSG00000203805
HIST2H2AA3	ENSG00000203812
SNHG5	ENSG00000203875
RIPPLY2	ENSG00000203877
GDI1	ENSG00000203879
PCMTD2	ENSG00000203880
LIME1	ENSG00000203896
RP1-177G6.2	ENSG00000203930
FAM127B	ENSG00000203950
C9orf37	ENSG00000203993
LOC100506190	ENSG00000204054
TCEAL5	ENSG00000204065
SYS1	ENSG00000204070
NEU4	ENSG00000204099
MAFB	ENSG00000204103
GIGYF2	ENSG00000204120
RUFY2	ENSG00000204130
PHACTR4	ENSG00000204138
ASAH2B	ENSG00000204147
AGAP6	ENSG00000204149
AGAP9	ENSG00000204172
BMS1P1	ENSG00000204177
DAXX	ENSG00000204209
BMPR2	ENSG00000204217
PFDN6	ENSG00000204220
RING1	ENSG00000204227
HSD17B8	ENSG00000204228
RXRB	ENSG00000204231
OXLD1	ENSG00000204237
LOC100128239	ENSG00000204241
COL11A2	ENSG00000204248
BRD2	ENSG00000204256
PSMB8	ENSG00000204264
SPIN3	ENSG00000204271
LOC550643	ENSG00000204272
AGPAT1	ENSG00000204310
MRPL38	ENSG00000204316
STK19	ENSG00000204344
BTBD17	ENSG00000204347
DOM3Z	ENSG00000204348
SKIV2L	ENSG00000204351
NELFE	ENSG00000204356
SDHD	ENSG00000204370
EHMT2	ENSG00000204371
LAYN	ENSG00000204381
NEU1	ENSG00000204386
C6orf48	ENSG00000204387
HSPA1B	ENSG00000204388
HSPA1A	ENSG00000204389
LSM2	ENSG00000204392
VARS	ENSG00000204394
MBD5	ENSG00000204406
ABHD16A	ENSG00000204427
LY6G5C	ENSG00000204428
CSNK2B	ENSG00000204435
GPANK1	ENSG00000204438
C6orf47	ENSG00000204439
FAM155A	ENSG00000204442
BAG6	ENSG00000204463
PRRC2A	ENSG00000204469
NFKBIL1	ENSG00000204498
HLA-C	ENSG00000204525
POU5F1	ENSG00000204531
CCHCR1	ENSG00000204536
LOC100134868	ENSG00000204556
DHX16	ENSG00000204560
C6orf136	ENSG00000204564
MRPS18B	ENSG00000204568
PPP1R10	ENSG00000204569
ABCF1	ENSG00000204574
PRR3	ENSG00000204576
DDR1	ENSG00000204580
GNL1	ENSG00000204590
HLA-E	ENSG00000204592
PPP1R11	ENSG00000204619
PTCHD2	ENSG00000204624
GNB2L1	ENSG00000204628
CRHR1-IT1	ENSG00000204650
GABBR1	ENSG00000204681
TRIM27	ENSG00000204713
RANBP17	ENSG00000204764
MRPL53	ENSG00000204822
ATXN2	ENSG00000204842
DCTN1	ENSG00000204843
TCTN1	ENSG00000204852
FAM216A	ENSG00000204856
ZBTB48	ENSG00000204859
MZT1	ENSG00000204899
C11orf83	ENSG00000204922
ZNF425	ENSG00000204947
PCDHGA1	ENSG00000204956
PCDHA4	ENSG00000204967
TRIM13	ENSG00000204977
SLC35B4	ENSG00000205060
TMEM231	ENSG00000205084
TRIQK	ENSG00000205133
SDHAF1	ENSG00000205138
PSENEN	ENSG00000205155
REXO1L1	ENSG00000205176
PSMB10	ENSG00000205220
SPDYE2	ENSG00000205238
E2F4	ENSG00000205250
SNX2	ENSG00000205302
SARNP	ENSG00000205323
GPR56	ENSG00000205336
IPO7	ENSG00000205339
PRR13	ENSG00000205352
TECPR1	ENSG00000205356
CNEP1R1	ENSG00000205423
NAP1L4	ENSG00000205531
LOC440354	ENSG00000205534
TMSB4X	ENSG00000205542
TMEM256	ENSG00000205544
CPT1B	ENSG00000205560
SMN2	ENSG00000205571
SERF1B	ENSG00000205572
HMGN1	ENSG00000205581
STAG3L1	ENSG00000205583
DENND6B	ENSG00000205593
LCMT1	ENSG00000205629
CDPF1	ENSG00000205643
LIN52	ENSG00000205659
SMIM11	ENSG00000205670
DPF3	ENSG00000205683
LYRM5	ENSG00000205707
ITSN1	ENSG00000205726
CRYZL1	ENSG00000205758
RP9P	ENSG00000205763
C5orf51	ENSG00000205765
LOH12CR2	ENSG00000205791
PPAPDC2	ENSG00000205808
KLRC2	ENSG00000205809
KLRC3	ENSG00000205810
CEMP1	ENSG00000205923
OLIG2	ENSG00000205927
RNPS1	ENSG00000205937
DNAJC19	ENSG00000205981
EGFEM1P	ENSG00000206120
HERC2P9	ENSG00000206149
HLA-A	ENSG00000206503
ANKRD28	ENSG00000206560
METTL6	ENSG00000206562
SETD5-AS1	ENSG00000206573
SNORA70	ENSG00000207165
C11orf31	ENSG00000211450
GNRHR2	ENSG00000211451
SACM1L	ENSG00000211456
TSN	ENSG00000211460
SLC48A1	ENSG00000211584
LOC338799	ENSG00000212694
FAM127C	ENSG00000212747
NUP62	ENSG00000213024
SFT2D2	ENSG00000213064
FGFR1OP	ENSG00000213066
LPAL2	ENSG00000213071
SCAF8	ENSG00000213079
ZNF254	ENSG00000213096
TCTEX1D2	ENSG00000213123
KLHL23	ENSG00000213160
MLLT11	ENSG00000213190
SUPT4H1	ENSG00000213246
NRAS	ENSG00000213281
ANKRD39	ENSG00000213337
QTRT1	ENSG00000213339
GSTM2	ENSG00000213366
COG8	ENSG00000213380
HAUS7	ENSG00000213397
LCAT	ENSG00000213398
PVRIG	ENSG00000213413
GPC2	ENSG00000213420
ERV3-1	ENSG00000213462
SYNJ2BP	ENSG00000213463
ARL2	ENSG00000213465
SRA1	ENSG00000213523
DNAJC9	ENSG00000213551
VDAC1	ENSG00000213585
ZBTB9	ENSG00000213588
TMX2	ENSG00000213593
HEXA	ENSG00000213614
NDUFS3	ENSG00000213619
LEPROT	ENSG00000213625
LBH	ENSG00000213626
PPP1CB	ENSG00000213639
SULT1A4	ENSG00000213648
NCKIPSD	ENSG00000213672
ATF6B	ENSG00000213676
TREX1	ENSG00000213689
SLC35F6	ENSG00000213699
DDAH2	ENSG00000213722
RPS29	ENSG00000213741
MGC2752	ENSG00000213753
ATP6V1G2	ENSG00000213760
ZNF134	ENSG00000213762
GTF2H4	ENSG00000213780
DDX47	ENSG00000213782
KLRK1	ENSG00000213809
MDP1	ENSG00000213920
CSNK1E	ENSG00000213923
IRF9	ENSG00000213928
GALT	ENSG00000213930
NUDT19	ENSG00000213965
TAX1BP3	ENSG00000213977
AP1G2	ENSG00000213983
CARKD	ENSG00000213995
TTLL3	ENSG00000214021
REPIN1	ENSG00000214022
MRPL23	ENSG00000214026
SMIM7	ENSG00000214046
CPNE1	ENSG00000214078
ARL16	ENSG00000214087
LYRM4	ENSG00000214113
LOC220729	ENSG00000214135
ALG3	ENSG00000214160
AMZ2P1	ENSG00000214174
PLEKHM1P	ENSG00000214176
LOC401397	ENSG00000214194
HNRNPA1P10	ENSG00000214223
FIS1	ENSG00000214253
ANKRD36BP1	ENSG00000214262
RSBN1L-AS1	ENSG00000214293
LOC283922	ENSG00000214331
KANSL1-AS1	ENSG00000214401
BBIP1	ENSG00000214413
LRRC37A4P	ENSG00000214425
AS3MT	ENSG00000214435
PPME1	ENSG00000214517
STARD10	ENSG00000214530
MEG3	ENSG00000214548
ZNF727	ENSG00000214652
LOC100288842	ENSG00000214654
ZSWIM8	ENSG00000214655
IFRD2	ENSG00000214706
ZBED1	ENSG00000214717
TOMM6	ENSG00000214736
SEPT7P2	ENSG00000214765
LOC731275	ENSG00000214837
ZSWIM7	ENSG00000214941
C22orf29	ENSG00000215012
PHB2	ENSG00000215021
CD27-AS1	ENSG00000215039
LOC100506713	ENSG00000215067
TTC3P1	ENSG00000215105
UBXN2B	ENSG00000215114
CBWD6	ENSG00000215126
LOC652276	ENSG00000215154
PEX26	ENSG00000215193
FASTKD5	ENSG00000215251
GOLGA8B	ENSG00000215252
DHRS4-AS1	ENSG00000215256
DDX3X	ENSG00000215301
VPS16	ENSG00000215305
LINC00478	ENSG00000215386
MCM3AP-AS1	ENSG00000215424
NPEPL1	ENSG00000215440
RPL17-C18orf32	ENSG00000215472
GUSBP9	ENSG00000215630
TMEM242	ENSG00000215712
TMEM167B	ENSG00000215717
SLC35E2	ENSG00000215790
SDHAP2	ENSG00000215837
CROCCP2	ENSG00000215908
HMGA1P7	ENSG00000216753
FNIP1	ENSG00000217128
CKLF	ENSG00000217555
PAM16	ENSG00000217930
LINC00339	ENSG00000218510
LOC100505876	ENSG00000218739
RNASEK	ENSG00000219200
TEX40	ENSG00000219435
FAM19A5	ENSG00000219438
LOC729852	ENSG00000219545
FAM228B	ENSG00000219626
VAMP2	ENSG00000220205
RPL21P28	ENSG00000220749
C6orf226	ENSG00000221821
FANCG	ENSG00000221829
AP4M1	ENSG00000221838
ARIH2OS	ENSG00000221883
C5orf54	ENSG00000221886
NPTXR	ENSG00000221890
FAM200A	ENSG00000221909
TRIM16	ENSG00000221926
HEPN1	ENSG00000221932
TIGD1	ENSG00000221944
FXYD7	ENSG00000221946
XKR9	ENSG00000221947
CCNL2	ENSG00000221978
UBA52	ENSG00000221983
PPT2	ENSG00000221988
C5orf55	ENSG00000221990
TIAF1	ENSG00000221995
FAM185A	ENSG00000222011
LOC728190	ENSG00000223482
EXOSC6	ENSG00000223496
VPS52	ENSG00000223501
LOC100505716	ENSG00000223522
ZNF844	ENSG00000223547
CKMT1A	ENSG00000223572
NSUN5P1	ENSG00000223705
LOC100131564	ENSG00000223745
LOC100505783	ENSG00000223891
AFG3L1P	ENSG00000223959
EPB41L4A-AS1	ENSG00000224032
INHBA-AS1	ENSG00000224116
TMEM183B	ENSG00000224831
LOC148413	ENSG00000224870
C17orf89	ENSG00000224877
LOC439994	ENSG00000224914
LINC00320	ENSG00000224924
INE1	ENSG00000224975
FLJ46906	ENSG00000225177
RPSAP58	ENSG00000225178
PLEKHM1	ENSG00000225190
BOLA3-AS1	ENSG00000225439
JPX	ENSG00000225470
SBDSP1	ENSG00000225648
FAM195B	ENSG00000225663
SLC26A6	ENSG00000225697
FGD5-AS1	ENSG00000225733
MIAT	ENSG00000225783
NOL7	ENSG00000225921
LINC00623	ENSG00000226067
LINC00685	ENSG00000226179
LOC100288778	ENSG00000226210
GTF2H2B	ENSG00000226259
FAM66C	ENSG00000226711
SMCR5	ENSG00000226746
LHFPL3-AS1	ENSG00000226869
DANCR	ENSG00000226950
C14orf132	ENSG00000227051
WDR46	ENSG00000227057
WASH7P	ENSG00000227232
PARG	ENSG00000227345
KGFLP1	ENSG00000227449
SCAMP4	ENSG00000227500
LOC285758	ENSG00000227502
POLR2J2	ENSG00000228049
C19orf24	ENSG00000228300
GUSBP11	ENSG00000228315
CCT6P1	ENSG00000228409
CXorf28	ENSG00000228459
OST4	ENSG00000228474
ZNF883	ENSG00000228623
ARL17B	ENSG00000228696
RPL41	ENSG00000229117
LOC493754	ENSG00000229180
XIST	ENSG00000229807
ZNF688	ENSG00000229809
PET100	ENSG00000229833
ACBD6	ENSG00000230124
HERC2P4	ENSG00000230267
FAM133DP	ENSG00000230562
LOC643406	ENSG00000230563
FTX	ENSG00000230590
LOC100506123	ENSG00000230606
ZNF674-AS1	ENSG00000230844
HSBP1	ENSG00000230989
HCG18	ENSG00000231074
LINC00689	ENSG00000231419
RPS18	ENSG00000231500
FLJ43663	ENSG00000231721
TRAF3IP2-AS1	ENSG00000231889
TAPBP	ENSG00000231925
LOC150622	ENSG00000232044
TMA7	ENSG00000232112
MCTS1	ENSG00000232119
MTRNR2L4	ENSG00000232196
LINC00493	ENSG00000232388
IDI2-AS1	ENSG00000232656
LINC00665	ENSG00000232677
PET117	ENSG00000232838
LYRM9	ENSG00000232859
SNHG15	ENSG00000232956
SNHG7	ENSG00000233016
GPX1	ENSG00000233276
LOC100506421	ENSG00000233639
TTTY15	ENSG00000233864
RPS28	ENSG00000233927
TRIM26	ENSG00000234127
LOC100506054	ENSG00000234171
ZNF37BP	ENSG00000234420
ZNF736	ENSG00000234444
MAGI2-AS3	ENSG00000234456
FAM133B	ENSG00000234545
CCT6P3	ENSG00000234585
MAPKAPK5-AS1	ENSG00000234608
JRK	ENSG00000234616
GAS5	ENSG00000234741
HLA-B	ENSG00000234745
LINC00338	ENSG00000234912
SUMO1P3	ENSG00000235082
LINC00094	ENSG00000235106
LOC92249	ENSG00000235437
LOC100129250	ENSG00000235453
LOC150568	ENSG00000235597
LOC100507557	ENSG00000235652
H3F3AP4	ENSG00000235655
DICER1-AS1	ENSG00000235706
LINC00263	ENSG00000235823
TTC28-AS1	ENSG00000235954
MORC2-AS1	ENSG00000235989
COX10-AS1	ENSG00000236088
ZBED5	ENSG00000236287
RPL13AP5	ENSG00000236552
PITPNA-AS1	ENSG00000236618
BCYRN1	ENSG00000236824
LOC96610	ENSG00000236850
LOC254128	ENSG00000236859
C8orf56	ENSG00000236939
LOC100132273	ENSG00000237037
LOC646214	ENSG00000237161
FLJ42709	ENSG00000237187
CDKN2AIPNL	ENSG00000237190
CKMT1B	ENSG00000237289
SMG1P1	ENSG00000237296
ZNF737	ENSG00000237440
RGL2	ENSG00000237441
SHISA9	ENSG00000237515
GCSHP3	ENSG00000237580
C2orf74	ENSG00000237651
FAM200B	ENSG00000237765
LINC00674	ENSG00000237854
LINC00649	ENSG00000237945
LRRC37A2	ENSG00000238083
PAXBP1-AS1	ENSG00000238197
SNORD10	ENSG00000238917
GATSL3	ENSG00000239282
RNF103	ENSG00000239305
RBM14	ENSG00000239306
GATS	ENSG00000239521
LOC100216545	ENSG00000239569
GUSBP4	ENSG00000239650
PSMD6-AS2	ENSG00000239653
NME1	ENSG00000239672
WBP1	ENSG00000239779
MRPS17	ENSG00000239789
GET4	ENSG00000239857
LOC728407	ENSG00000239883
ADSL	ENSG00000239900
LOC100505687	ENSG00000240024
LY6G5B	ENSG00000240053
PSMB9	ENSG00000240065
PCDHGC3	ENSG00000240184
ACAD11	ENSG00000240303
PPIL3	ENSG00000240344
RPL23AP7	ENSG00000240356
ISY1	ENSG00000240682
PNMA2	ENSG00000240694
KRBOX1	ENSG00000240747
TMEM189	ENSG00000240849
RDH14	ENSG00000240857
MIF	ENSG00000240972
NSUN6	ENSG00000241058
YAE1D1	ENSG00000241127
CRCP	ENSG00000241258
RPL36A	ENSG00000241343
PDXP	ENSG00000241360
RPP21	ENSG00000241370
EGFL8	ENSG00000241404
ATP5J2	ENSG00000241468
PTPRG-AS1	ENSG00000241472
GUSBP2	ENSG00000241549
ARPC4	ENSG00000241553
ARPC1A	ENSG00000241685
ATP5O	ENSG00000241837
PISD	ENSG00000241878
PWP2	ENSG00000241945
PI4KA	ENSG00000241973
HYPK	ENSG00000242028
AMACR	ENSG00000242110
MTFP1	ENSG00000242114
SNHG3	ENSG00000242125
ARFGAP3	ENSG00000242247
C22orf39	ENSG00000242259
PEG10	ENSG00000242265
BMS1P4	ENSG00000242338
EIF6	ENSG00000242372
PCDHGC4	ENSG00000242419
MRPL20	ENSG00000242485
C15orf38	ENSG00000242498
LOC401074	ENSG00000242516
DECR2	ENSG00000242612
GNG10	ENSG00000242616
LOC100302640	ENSG00000242759
AP5Z1	ENSG00000242802
SOX2-OT	ENSG00000242808
ZNF709	ENSG00000242852
ARHGEF26-AS1	ENSG00000243069
MRPL33	ENSG00000243147
MICAL3	ENSG00000243156
PRAF2	ENSG00000243279
C7orf73	ENSG00000243317
FGF14-IT1	ENSG00000243319
KCTD7	ENSG00000243335
MRPS31P5	ENSG00000243406
C4orf48	ENSG00000243449
TNFRSF6B	ENSG00000243509
IL10RB	ENSG00000243646
WDR92	ENSG00000243667
NME2	ENSG00000243678
LOC344595	ENSG00000243701
PLA2G4B	ENSG00000243708
LOC100132247	ENSG00000243716
TTC4	ENSG00000243725
ZMYM6NB	ENSG00000243749
JMJD7	ENSG00000243789
MRPS6	ENSG00000243927
ZNF512	ENSG00000243943
ACY1	ENSG00000243989
NFS1	ENSG00000244005
DDOST	ENSG00000244038
TMEM199	ENSG00000244045
TMEM141	ENSG00000244187
IFITM10	ENSG00000244242
PKD1P1	ENSG00000244257
DBNDD2	ENSG00000244274
ETV5	ENSG00000244405
RBM12	ENSG00000244462
LOC155060	ENSG00000244560
UBE2V1	ENSG00000244687
HBB	ENSG00000244734
N4BP2L2	ENSG00000244754
GABPB1-AS1	ENSG00000244879
LINC00847	ENSG00000245060
LINC00461	ENSG00000245526
LOC100505648	ENSG00000245849
SNHG6	ENSG00000245910
LOC645513	ENSG00000245958
LOC100506233	ENSG00000246067
LOC100506451	ENSG00000246695
FLJ35946	ENSG00000246763
LOC100499183	ENSG00000247081
SNHG10	ENSG00000247092
LOC440288	ENSG00000247240
LOC729013	ENSG00000247271
OIP5-AS1	ENSG00000247556
LOC100131067	ENSG00000247572
TWF2	ENSG00000247596
TMEM161B-AS1	ENSG00000247828
LOC550112	ENSG00000248049
LOC100652772	ENSG00000248092
BCKDHA	ENSG00000248098
RRN3P1	ENSG00000248124
ABHD14A	ENSG00000248487
LOC100289230	ENSG00000248489
LOC100131089	ENSG00000248508
RBM14-RBM4	ENSG00000248643
PCDHA11	ENSG00000249158
UGDH-AS1	ENSG00000249348
NAIP	ENSG00000249437
ZNF564	ENSG00000249709
MTRNR2L5	ENSG00000249860
PDCD6	ENSG00000249915
YJEFN3	ENSG00000250067
C4orf52	ENSG00000250317
LRRC37BP1	ENSG00000250462
FAM218A	ENSG00000250486
CDK3	ENSG00000250506
GPR162	ENSG00000250510
THAP9-AS1	ENSG00000251022
BMS1P2	ENSG00000251079
LOC91948	ENSG00000251209
ZNF345	ENSG00000251247
RPL32P3	ENSG00000251474
MALAT1	ENSG00000251562
ABCA11P	ENSG00000251595
GUSBP3	ENSG00000253203
LINC00599	ENSG00000253230
TUG1	ENSG00000253352
SMIM18	ENSG00000253457
PCDHGA7	ENSG00000253537
RNF5P1	ENSG00000253570
ALG11	ENSG00000253710
ATXN7L3B	ENSG00000253719
PRKDC	ENSG00000253729
UTP14C	ENSG00000253797
SMA4	ENSG00000253816
PCDHGA10	ENSG00000253846
PCDHGB2	ENSG00000253910
PCDHGB4	ENSG00000253953
ZNF260	ENSG00000254004
PINX1	ENSG00000254093
PCDHGB7	ENSG00000254122
PCDHGB1	ENSG00000254221
CHMP4A	ENSG00000254505
FLJ20021	ENSG00000254531
WAC-AS1	ENSG00000254635
EEF1G	ENSG00000254772
MPV17L2	ENSG00000254858
MEF2BNB	ENSG00000254901
ALG1L9P	ENSG00000254978
DPP3	ENSG00000254986
BRK1	ENSG00000254999
PIGY	ENSG00000255072
CHMP1B	ENSG00000255112
PDXDC2P	ENSG00000255185
SNHG9	ENSG00000255198
MIR100HG	ENSG00000255248
EID1	ENSG00000255302
PCDHA3	ENSG00000255408
POLR2M	ENSG00000255529
FDXACB1	ENSG00000255561
LOC254559	ENSG00000255571
TRIL	ENSG00000255690
SNHG1	ENSG00000255717
MTRNR2L8	ENSG00000255823
PXN-AS1	ENSG00000255857
CTSO	ENSG00000256043
MTRNR2L10	ENSG00000256045
APOPT1	ENSG00000256053
TRAPPC2P1	ENSG00000256060
C21orf119	ENSG00000256073
MTRNR2L3	ENSG00000256222
HMBS	ENSG00000256269
DND1	ENSG00000256453
POLG2	ENSG00000256525
LOC100129361	ENSG00000256537
LOC374443	ENSG00000256594
MTRNR2L1	ENSG00000256618
ZNF350	ENSG00000256683
ZNF253	ENSG00000256771
LSM14A	ENSG00000257103
GATC	ENSG00000257218
ZNF271	ENSG00000257267
ZBED6	ENSG00000257315
FNTB	ENSG00000257365
RPL36A-HNRNPH2	ENSG00000257529
FLJ31306	ENSG00000257621
LOC100506844	ENSG00000257698
CNPY2	ENSG00000257727
CUX1	ENSG00000257923
TEN1	ENSG00000257949
MAP1LC3B2	ENSG00000258102
SLC7A5P2	ENSG00000258186
CHURC1	ENSG00000258289
C17orf49	ENSG00000258315
PPT2-EGFL8	ENSG00000258388
BCL2L2-PABPN1	ENSG00000258643
ARHGAP5-AS1	ENSG00000258655
LOC100129794	ENSG00000258708
CEP95	ENSG00000258890
TUBB3	ENSG00000258947
HERC2P7	ENSG00000259414
UBE2Q2P3	ENSG00000259429
THTPA	ENSG00000259431
MRPL46	ENSG00000259494
IQCH-AS1	ENSG00000259673
MIR568	ENSG00000259976
LINC00657	ENSG00000260032
PMF1-BGLAP	ENSG00000260238
C16orf95	ENSG00000260456
ERVK13-1	ENSG00000260565
PKI55	ENSG00000260804
CCPG1	ENSG00000260916
SULT1A3	ENSG00000261052
BOP1	ENSG00000261236
LOC100128822	ENSG00000261455
OCLM	ENSG00000262180
CORO7	ENSG00000262246
SPON1	ENSG00000262655
OVCA2	ENSG00000262664
MRPL12	ENSG00000262814
GTF2I	ENSG00000263001
TAPT1-AS1	ENSG00000263327
SRSF8	ENSG00000263465
LINC00667	ENSG00000263753
LINC00672	ENSG00000263874
NBPF24	ENSG00000263956
MIR4461	ENSG00000263963
LOC400657	ENSG00000264247
NOTCH2NL	ENSG00000264343
SUZ12P1	ENSG00000264538
LINC00526	ENSG00000264575
RBM8A	ENSG00000265241
TIMM23	ENSG00000265354
GLUD1P7	ENSG00000265366
RNF115	ENSG00000265491
RPL17	ENSG00000265681
ZNF488	ENSG00000265763
SEC22B	ENSG00000265808
TXNIP	ENSG00000265972
SRGAP2	ENSG00000266028
STRADA	ENSG00000266173
NBPF16	ENSG00000266338
NCOA4	ENSG00000266412
MRPS21	ENSG00000266472
AARSD1	ENSG00000266967
ASB16-AS1	ENSG00000267080
ILF3-AS1	ENSG00000267100
RNF157-AS1	ENSG00000267128
UPK3BL	ENSG00000267368
LOC100507433	ENSG00000267470
FAM215A	ENSG00000267496
MIR497HG	ENSG00000267532
S1PR2	ENSG00000267534
FDX1L	ENSG00000267673
LUZP6	ENSG00000267697
NDUFA7	ENSG00000267855
FAM156A	ENSG00000268350
DKFZP434I0714	ENSG00000268471
IKBKG	ENSG00000269335
TMEM185A	ENSG00000269556
KCNQ1OT1	ENSG00000269821
EGLN2	ENSG00000269858
SNHG8	ENSG00000269893
LOC152217	ENSG00000270170
CAHM	ENSG00000270419
MTRNR2L6	ENSG00000270672
RPS10-NUDT3	ENSG00000270800
SRGAP2D	ENSG00000270872
GPR75-ASB3	ENSG00000270898
MTRNR2L2	ENSG00000271043
CCL5	ENSG00000271503
HIST2H2AA4	ENSG00000272196
POM121C	ENSG00000272391
CD24	ENSG00000272398
ZNF595	ENSG00000272602
DCP1A	ENSG00000272886
LOC100507217	ENSG00000272888
DGCR9	ENSG00000273032
SNURF	ENSG00000273173
LOC202781	ENSG00000273344
SPDYE8P	ENSG00000273520
CWC25	ENSG00000273559
ZNHIT3	ENSG00000273611
CYFIP1	ENSG00000273749
TAF9	ENSG00000273841
NOL12	ENSG00000273899
FLJ39739	ENSG00000274020
LOC440434	ENSG00000274487
